Timestamp,X Accel,Y Accel,Z Accel
05:25.8,-0.310000002,-1.779999971,-10.68999958
05:26.1,-0.059999999,-1.129999995,-10.73999977
05:26.4,0.389999986,-1.330000043,-10.52000046
05:26.7,-0.150000006,-1.139999986,-10.22999954
05:27.1,0.25999999,-1.309999943,-8.590000153
05:27.4,-0.330000013,-1.25,-7.800000191
05:27.7,0.25999999,-1.139999986,-5.619999886
05:28.0,-0.100000001,-0.430000007,-3.859999895
05:28.3,0.219999999,-0.540000021,-1.720000029
05:28.6,0.239999995,-0.600000024,-0.75999999
05:28.9,-0.01,-0.270000011,-0.189999998
05:29.2,0.150000006,-0.059999999,0.469999999
05:29.6,0.419999987,-0.340000004,-0.340000004
05:29.9,0.469999999,-0.379999995,-1.299999952
05:30.2,0.050000001,-0.280000001,-1.019999981
05:30.5,0.330000013,-0.129999995,-1.289999962
05:30.8,0.529999971,-0.409999996,-1.399999976
05:31.1,0.939999998,-0.170000002,-0.920000017
05:31.4,0.660000026,-0.25,-0.959999979
05:31.8,0.5,-0.079999998,-0.409999996
05:32.1,0.589999974,0.270000011,-0.109999999
05:32.4,0.560000002,0.140000001,0.25
05:32.7,0.200000003,0.059999999,-0.340000004
05:33.0,0.439999998,-0.230000004,-0.079999998
05:33.3,0.289999992,0.050000001,-0.379999995
05:33.7,0.159999996,0.059999999,0.140000001
05:34.0,0,-0.680000007,-0.289999992
05:34.3,0.479999989,-0.129999995,0.129999995
05:34.6,0.230000004,-0.219999999,0.379999995
05:34.9,0.310000002,-0.680000007,-0.150000006
05:35.2,0.25999999,-0.189999998,-0.079999998
05:35.5,0.50999999,-0.400000006,-0.409999996
05:35.8,0.059999999,-0.449999988,-0.579999983
05:36.2,0.340000004,-0.180000007,0.050000001
05:36.5,0.349999994,0.090000004,0.370000005
05:36.8,0.529999971,-0.449999988,0.670000017
05:37.1,0.25,-0.140000001,-0.090000004
05:37.4,0.49000001,0.180000007,0.270000011
05:37.7,0.720000029,-0.150000006,0
05:38.0,0.289999992,-0.529999971,0.25
05:38.4,0.200000003,0.059999999,0.300000012
05:38.7,0.560000002,0.029999999,0.419999987
05:39.0,0.600000024,0.059999999,-0.75
05:39.3,0.620000005,-0.319999993,0.07
05:39.6,0.180000007,-0.560000002,0.25
05:39.9,0.769999981,0.180000007,0.5
05:40.3,0.310000002,-0.449999988,-0.479999989
05:40.6,0.5,-0.239999995,-0.360000014
05:40.9,0.879999995,-0.109999999,-0.529999971
05:41.2,0.389999986,-0.189999998,0.079999998
05:41.5,0.649999976,-0.389999986,0.140000001
05:41.8,0.159999996,-0.439999998,0.340000004
05:42.1,0.579999983,0.039999999,0.829999983
05:42.4,0.239999995,-0.109999999,0.649999976
05:42.8,0.5,-0.109999999,0.540000021
05:43.1,1.00999999,0.239999995,-0.159999996
05:43.4,0.340000004,-0.170000002,0.660000026
05:43.7,0.119999997,-0.550000012,-0.01
05:44.0,0.670000017,-0.029999999,0.300000012
05:44.3,0.379999995,-0.419999987,-0.400000006
05:44.6,0.540000021,-0.050000001,-0.200000003
05:45.0,0.159999996,0.430000007,-0.180000007
05:45.3,0.219999999,0.230000004,0.02
05:45.6,1.169999957,0.289999992,-0.980000019
05:45.9,0.709999979,0.07,0.219999999
05:46.2,0.109999999,-0.239999995,0.660000026
05:46.5,0.569999993,-0.07,-0.349999994
05:46.9,0.209999993,-0.059999999,-0.529999971
05:47.2,0.400000006,0.090000004,-0.579999983
05:47.5,0.119999997,-0.209999993,-2.359999895
05:47.8,0.07,-0.340000004,-2.210000038
05:48.1,-0.029999999,-0.129999995,-3.019999981
05:48.4,0.189999998,-0.039999999,-3.359999895
05:48.7,0.219999999,-0.409999996,-4.369999886
05:49.0,0.330000013,-0.430000007,-4.260000229
05:49.4,0.519999981,-0.219999999,-5.139999866
05:49.7,0.319999993,-0.430000007,-5.739999771
05:50.0,0.629999995,-0.280000001,-6.880000114
05:50.3,0.340000004,-0.699999988,-7.880000114
05:50.6,0.25999999,-0.439999998,-8.960000038
05:50.9,0.079999998,-0.460000008,-9.81000042
05:51.2,-0.059999999,-1.039999962,-9.68999958
05:51.6,0.039999999,-0.540000021,-10.48999977
05:51.9,-0.039999999,-0.959999979,-11.21000004
05:52.2,-0.529999971,-0.949999988,-11.26000023
05:52.5,0.01,-0.449999988,-11.27000046
05:52.8,-0.129999995,-0.75,-11.56000042
05:53.1,0.050000001,-1.029999971,-12.22999954
05:53.4,-0.360000014,-0.75,-12.34000015
05:53.8,0.090000004,-1.149999976,-12.31000042
05:54.1,-0.140000001,-1.210000038,-12.78999996
05:54.4,-0.280000001,-0.800000012,-12.96000004
05:54.7,-0.620000005,-1.019999981,-13.56000042
05:55.0,-0.419999987,-0.660000026,-13.09000015
05:55.3,-0.25,-0.99000001,-13.56000042
05:55.6,-0.550000012,-0.939999998,-13.51000023
05:56.0,-0.090000004,-0.879999995,-14.14999962
05:56.3,-0.340000004,-0.930000007,-13.39999962
05:56.6,-0.389999986,-0.879999995,-13.85000038
05:56.9,-0.140000001,-1.169999957,-14.47999954
05:57.2,0.300000012,-0.779999971,-14.42000008
05:57.5,0.140000001,-0.959999979,-13.93000031
05:57.8,-0.129999995,-1.090000033,-14.01000023
05:58.2,0.01,-1.080000043,-14.39000034
05:58.5,0.280000001,-1.149999976,-14.57999992
05:58.8,0.219999999,-0.730000019,-14.67000008
05:59.1,-0.079999998,-0.949999988,-14.35999966
05:59.4,0.109999999,-0.790000021,-15.30000019
05:59.7,-0.02,-1.379999995,-15.46000004
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
